89818	-0.0824484	
89819	-0.086562	
89820	-0.0771138	
89821	-0.0560059	
89822	-0.0270183	
89823	0.00494501	
89824	0.0347736	
89825	0.0580536	
89826	0.0717849	
89827	0.0747886	
89828	0.0677436	
89829	0.0528723	
89830	0.0333626	
89831	0.0126689	
89832	-0.0061515	
89833	-0.0209296	
89834	-0.03062	
89835	-0.0352637	
89836	-0.035725	
89837	-0.0332963	
89838	-0.0292833	
89839	-0.0246714	
89840	-0.0199474	
89841	-0.0151016	
89842	-0.00979111	
89843	-0.00360277	
89844	0.00366707	
89845	0.0118004	
89846	0.020077	
89847	0.0273554	
89848	0.0323012	
89849	0.0337144	
89850	0.0308729	
89851	0.0237997	
89852	0.013369	
89853	0.00120245	
89854	-0.0106405	
89855	-0.0201113	
89856	-0.0256509	
89857	-0.0265704	
89858	-0.0232294	
89859	-0.0169564	
89860	-0.00972311	
89861	-0.00364581	
89862	-0.00043259	
89863	-0.000909958	
89864	-0.00474907	
89865	-0.0104715	
89866	-0.0157572	
89867	-0.0180101	
89868	-0.0150748	
89869	-0.00594293	
89870	0.00873045	
89871	0.0264666	
89872	0.0432657	
89873	0.0543795	
89874	0.0554397	
89875	0.0437104	
89876	0.0191512	
89877	-0.0150277	
89878	-0.0525514	
89879	-0.0850824	
89880	-0.103902	
89881	-0.101948	
89882	-0.0757461	
89883	-0.0267656	
89884	0.0382056	
89885	0.107855	
89886	0.168255	
89887	0.205569	
89888	0.209022	
89889	0.173494	
89890	0.101151	
89891	0.00166858	
89892	-0.109104	
89893	-0.211842	
89894	-0.287323	
89895	-0.320178	
89896	-0.302037	
89897	-0.233424	
89898	-0.123979	
89899	0.00903165	
89900	0.143681	
89901	0.25724	
89902	0.330237	
89903	0.349956	
89904	0.312747	
89905	0.224714	
89906	0.100669	
89907	-0.0384736	
89908	-0.169354	
89909	-0.270212	
89910	-0.324586	
89911	-0.32402	
89912	-0.269358	
89913	-0.170452	
89914	-0.0444031	
89915	0.0873407	
89916	0.202537	
89917	0.281798	
89918	0.311786	
89919	0.287468	
89920	0.213072	
89921	0.101546	
89922	-0.0274608	
89923	-0.150846	
89924	-0.246045	
89925	-0.295102	
89926	-0.28809	
89927	-0.225214	
89928	-0.11712	
89929	0.0167253	
89930	0.151388	
89931	0.260993	
89932	0.323606	
89933	0.325566	
89934	0.264379	
89935	0.149567	
89936	0.00120103	
89937	-0.153684	
89938	-0.286159	
89939	-0.370986	
89940	-0.391605	
89941	-0.343485	
89942	-0.23512	
89943	-0.0864323	
89944	0.0751262	
89945	0.219974	
89946	0.322202	
89947	0.364589	
89948	0.341805	
89949	0.261179	
89950	0.14089	
89951	0.00599617	
89952	-0.116846	
89953	-0.204858	
89954	-0.243636	
89955	-0.229739	
89956	-0.17084	
89957	-0.0834886	
89958	0.0109511	
89959	0.0912138	
89960	0.140764	
89961	0.151115	
89962	0.123166	
89963	0.0663507	
89964	-0.00405349	
89965	-0.0707542	
89966	-0.118456	
89967	-0.137144	
89968	-0.12394	
89969	-0.0832192	
89970	-0.0250782	
89971	0.0373534	
89972	0.0910539	
89973	0.125926	
89974	0.136657	
89975	0.123284	
89976	0.0904633	
89977	0.0457801	
89978	-0.00235275	
89979	-0.0466121	
89980	-0.0820122	
89981	-0.106247	
89982	-0.119179	
89983	-0.121802	
89984	-0.115105	
89985	-0.0993171	
89986	-0.0738031	
89987	-0.0376753	
89988	0.00908403	
89989	0.0643921	
89990	0.123207	
89991	0.177458	
89992	0.216989	
89993	0.231452	
89994	0.212791	
89995	0.157731	
89996	0.0695917	
89997	-0.0411693	
89998	-0.158019	
89999	-0.260976	
90000	-0.330363	
90001	-0.350914	
90002	-0.315328	
90003	-0.226386	
90004	-0.0970744	
90005	0.0514463	
90006	0.193676	
90007	0.304653	
90008	0.364858	
90009	0.364097	
90010	0.303556	
90011	0.195546	
90012	0.0610179	
90013	-0.0746875	
90014	-0.186942	
90015	-0.256731	
90016	-0.274316	
90017	-0.240866	
90018	-0.167746	
90019	-0.0736309	
90020	0.0198702	
90021	0.0930595	
90022	0.132365	
90023	0.132985	
90024	0.0994176	
90025	0.0438498	
90026	-0.017135	
90027	-0.0666885	
90028	-0.0916923	
90029	-0.085715	
90030	-0.0503116	
90031	0.00555835	
90032	0.0677876	
90033	0.120493	
90034	0.149717	
90035	0.14663	
90036	0.109554	
90037	0.044386	
90038	-0.0366244	
90039	-0.117435	
90040	-0.181549	
90041	-0.215402	
90042	-0.211116	
90043	-0.168074	
90044	-0.093041	
90045	0.00115032	
90046	0.0980474	
90047	0.180664	
90048	0.234595	
90049	0.250579	
90050	0.226047	
90051	0.165413	
90052	0.0791024	
90053	-0.0184561	
90054	-0.111455	
90055	-0.185439	
90056	-0.229646	
90057	-0.238558	
90058	-0.212459	
90059	-0.156985	
90060	-0.0818361	
90061	0.00102791	
90062	0.0793885	
90063	0.142611	
90064	0.183076	
90065	0.197028	
90066	0.184773	
90067	0.150254	
90068	0.100117	
90069	0.042461	
90070	-0.0145232	
90071	-0.0637698	
90072	-0.100236	
90073	-0.121349	
90074	-0.126992	
90075	-0.119075	
90076	-0.100853	
90077	-0.0761424	
90078	-0.0486093	
90079	-0.0212473	
90080	0.00387977	
90081	0.0256327	
90082	0.0435749	
90083	0.0576224	
90084	0.0676758	
90085	0.0733513	
90086	0.0739056	
90087	0.0683994	
90088	0.0560725	
90089	0.0368235	
90090	0.0116371	
90091	-0.0172029	
90092	-0.0462243	
90093	-0.0712215	
90094	-0.0879745	
90095	-0.0930778	
90096	-0.0846916	
90097	-0.0630453	
90098	-0.0305754	
90099	0.00834631	
90100	0.0480589	
90101	0.0825306	
90102	0.106391	
90103	0.115889	
90104	0.109589	
90105	0.0886441	
90106	0.0565727	
90107	0.018557	
90108	-0.0195998	
90109	-0.0526237	
90110	-0.0767546	
90111	-0.0903201	
90112	-0.09376	
90113	-0.0891129	
90114	-0.0791292	
90115	-0.0662862	
90116	-0.0520067	
90117	-0.0363282	
90118	-0.0181321	
90119	0.00412138	
90120	0.0313688	
90121	0.0629511	
90122	0.0959906	
90123	0.125401	
90124	0.144628	
90125	0.147027	
90126	0.127582	
90127	0.084562	
90128	0.0206668	
90129	-0.0566943	
90130	-0.136178	
90131	-0.204282	
90132	-0.24782	
90133	-0.256617	
90134	-0.225842	
90135	-0.157428	
90136	-0.0602318	
90137	0.0512098	
90138	0.15912	
90139	0.24568	
90140	0.296354	
90141	0.302671	
90142	0.263873	
90143	0.187074	
90144	0.0858668	
90145	-0.0223401	
90146	-0.119702	
90147	-0.191301	
90148	-0.227791	
90149	-0.226767	
90150	-0.192661	
90151	-0.135242	
90152	-0.0671743	
90153	-0.00120897	
90154	0.0523444	
90155	0.0873527	
90156	0.102495	
90157	0.10076	
90158	0.0879979	
90159	0.0709476	
90160	0.0552182	
90161	0.0437536	
90162	0.036164	
90163	0.0291144	
90164	0.0176832	
90165	-0.0026619	
90166	-0.0340257	
90167	-0.0745949	
90168	-0.118203	
90169	-0.155198	
90170	-0.174513	
90171	-0.166493	
90172	-0.125791	
90173	-0.0535622	
90174	0.041684	
90175	0.144917	
90176	0.237076	
90177	0.298765	
90178	0.314402	
90179	0.275924	
90180	0.185164	
90181	0.054317	
90182	-0.0957497	
90183	-0.239098	
90184	-0.34956	
90185	-0.405859	
90186	-0.395934	
90187	-0.319562	
90188	-0.188666	
90189	-0.0252388	
90190	0.142731	
90191	0.2865	
90192	0.381934	
90193	0.413922	
90194	0.379003	
90195	0.285714	
90196	0.152629	
90197	0.0045298	
90198	-0.132515	
90199	-0.236128	
90200	-0.291658	
90201	-0.294473	
90202	-0.2501	
90203	-0.172272	
90204	-0.0794403	
90205	0.00942463	
90206	0.0787621	
90207	0.119264	
90208	0.129095	
90209	0.113376	
90210	0.0821785	
90211	0.0476022	
90212	0.0206267	
90213	0.00844433	
90214	0.0128317	
90215	0.0298846	
90216	0.0511529	
90217	0.06592	
90218	0.064123	
90219	0.0392549	
90220	-0.00943561	
90221	-0.0760122	
90222	-0.14849	
90223	-0.21101	
90224	-0.247147	
90225	-0.243688	
90226	-0.194036	
90227	-0.100483	
90228	0.0252601	
90229	0.163494	
90230	0.289785	
90231	0.379475	
90232	0.412591	
90233	0.378161	
